student_id,subject,ct_1,ct_2,ct_3,ct_4,ct_5,ct_6,ct_7,ct_8,ct_9,ct_10,ct_11,ct_12,term_1,term_2,term_3,model_1,model_2,model_3,model_4,final_result
1073,Math,89,53,86,60,97,95,79,67,56,68,69,69,80,52,77,75,59,72,72,1
1073,Physics,35,42,32,66,64,77,38,81,58,75,60,49,45,72,16,66,62,48,63,0
1073,Chemistry,51,64,56,43,66,67,74,59,78,44,48,33,54,56,54,42,65,37,45,1
1073,Biology,24,67,75,50,53,54,74,63,72,53,49,76,73,75,62,72,53,58,73,1
1074,Math,73,36,75,47,58,40,71,54,86,48,62,65,83,56,81,60,70,57,47,1
1074,Physics,64,48,58,24,18,39,39,48,67,32,69,49,40,19,59,58,45,45,36,1
1074,Chemistry,33,34,42,46,63,75,52,67,49,50,60,45,58,49,44,48,70,57,50,0
1074,Biology,42,34,14,37,46,44,37,56,27,56,54,42,58,30,42,38,32,36,44,0
1075,Math,77,100,57,70,50,84,99,80,90,82,90,94,100,67,65,79,73,76,82,1
1075,Physics,36,46,51,23,58,43,39,52,38,61,21,57,34,48,34,56,43,47,29,0
1075,Chemistry,57,32,62,75,72,50,41,41,62,49,52,43,28,56,48,47,34,40,50,1
1075,Biology,97,100,74,87,83,67,89,80,80,92,100,68,79,96,91,79,78,82,84,1
1076,Math,54,91,63,73,48,51,53,82,79,64,63,73,58,65,79,59,75,67,70,1
1076,Physics,65,63,74,66,76,85,72,37,70,83,66,76,47,62,57,66,66,71,82,1
1076,Chemistry,60,47,48,24,30,18,51,53,44,49,32,32,53,34,50,55,27,30,55,0
1076,Biology,98,87,75,100,98,100,77,77,89,78,96,63,76,82,83,90,100,84,78,1
1077,Math,64,31,35,52,73,51,47,57,27,31,63,65,61,55,59,36,43,50,63,0
1077,Physics,56,55,59,62,52,84,36,67,34,35,64,48,45,54,84,48,51,66,49,1
1077,Chemistry,51,69,51,47,33,52,67,50,39,74,67,63,51,44,68,55,50,52,58,0
1077,Biology,67,37,50,51,59,54,46,52,63,52,51,50,50,58,61,51,52,58,62,1
1078,Math,59,19,51,32,48,52,66,31,54,3,40,6,31,26,22,39,28,28,31,0
1078,Physics,31,31,56,65,27,32,32,50,59,38,21,60,51,20,56,41,45,41,47,0
1078,Chemistry,43,71,55,64,63,66,66,80,44,35,29,24,60,33,35,57,51,55,28,1
1078,Biology,20,38,45,57,90,31,49,52,37,24,52,52,46,30,12,29,51,51,29,0
1079,Math,40,80,54,85,72,61,84,36,83,49,64,85,73,70,53,71,52,74,55,1
1079,Physics,48,67,67,66,95,91,75,64,63,41,70,74,67,58,84,77,71,85,72,1
1079,Chemistry,51,56,31,69,62,39,56,62,20,35,58,64,59,63,75,51,65,50,62,1
1079,Biology,59,39,27,48,22,21,47,17,54,28,55,50,15,15,20,25,40,37,44,0
1080,Math,67,45,43,64,78,43,54,40,68,58,56,42,72,51,68,66,43,52,57,1
1080,Physics,38,30,50,59,47,45,33,54,57,53,74,54,49,75,63,65,67,49,45,1
1080,Chemistry,46,78,45,66,42,90,53,67,35,65,65,48,63,52,59,50,50,42,59,1
1080,Biology,51,55,52,44,69,57,42,51,63,56,72,70,81,47,54,52,52,55,51,1
1081,Math,68,36,56,64,70,55,59,56,62,52,65,75,80,51,65,57,59,50,56,1
1081,Physics,48,40,34,58,42,37,40,37,29,48,37,21,52,36,23,39,33,41,28,0
1081,Chemistry,68,14,63,43,70,51,58,70,58,45,36,46,48,55,61,73,69,61,48,1
1081,Biology,29,44,25,36,24,44,11,49,66,63,41,2,32,23,32,40,64,51,31,0
1082,Math,33,70,20,73,59,40,73,57,63,55,71,64,43,44,45,62,61,57,52,1
1082,Physics,76,90,97,96,100,100,79,100,100,89,90,93,79,77,85,81,57,91,66,1
1082,Chemistry,45,46,27,28,53,29,36,44,51,23,73,19,11,45,31,58,32,36,35,0
1082,Biology,66,61,40,47,49,56,48,52,48,58,60,76,61,48,61,64,49,49,32,1
1083,Math,90,47,35,74,57,72,58,82,65,67,77,63,65,85,69,72,75,71,75,1
1083,Physics,83,44,85,50,20,27,53,59,52,48,83,70,59,53,45,52,66,55,54,1
1083,Chemistry,62,33,75,88,37,69,37,64,41,74,44,52,55,41,44,68,59,45,60,1
1083,Biology,10,35,83,36,62,54,46,32,68,43,50,75,73,37,55,34,44,40,52,1
1084,Math,67,72,63,94,61,65,76,60,100,73,49,68,74,69,90,74,62,65,69,1
1084,Physics,58,48,80,37,53,45,62,42,53,60,47,52,52,61,62,62,59,45,50,1
1084,Chemistry,97,66,71,72,89,75,71,89,78,69,90,83,90,91,77,82,83,91,84,1
1084,Biology,69,53,51,75,75,71,44,69,66,55,82,34,71,63,43,49,67,57,40,0
1085,Math,39,40,64,60,31,48,65,64,79,43,46,32,67,70,62,69,53,48,51,1
1085,Physics,75,79,38,80,84,79,56,72,63,56,52,61,46,51,75,56,49,60,46,1
1085,Chemistry,58,65,63,61,66,56,31,73,44,68,62,60,56,58,57,55,53,57,60,0
1085,Biology,78,88,65,73,60,81,90,95,65,96,70,79,79,100,87,100,94,82,88,1
1086,Math,67,78,67,95,71,54,61,75,70,70,72,44,55,69,63,82,67,67,77,1
1086,Physics,79,78,77,70,60,52,47,63,79,69,55,83,58,56,58,63,69,58,54,1
1086,Chemistry,84,82,36,71,71,64,66,89,83,50,76,73,75,73,36,81,66,68,73,1
1086,Biology,30,67,43,52,34,30,25,60,24,33,72,45,40,37,27,43,49,31,35,0
1087,Math,83,97,95,100,57,100,74,64,81,84,76,86,93,69,87,86,91,81,84,1
1087,Physics,52,46,44,40,70,42,39,57,61,78,58,35,44,65,47,59,72,41,40,1
1087,Chemistry,52,16,48,36,15,36,46,65,30,49,20,55,40,57,24,29,23,56,35,0
1087,Biology,58,97,72,82,100,80,66,100,79,70,99,52,79,81,72,77,98,94,79,1
1088,Math,27,31,36,68,31,8,54,28,28,31,44,41,45,35,40,29,29,33,35,0
1088,Physics,44,87,51,92,84,77,92,57,78,63,66,100,43,80,93,58,54,73,70,1
1088,Chemistry,53,88,54,42,36,55,48,57,61,38,56,44,46,44,52,48,48,51,42,0
1088,Biology,100,89,71,86,62,84,86,79,95,73,86,93,91,84,100,92,91,78,85,1
1089,Math,85,68,86,82,61,75,74,82,70,59,83,100,56,70,100,68,67,66,73,1
1089,Physics,79,51,47,42,71,52,35,40,48,33,47,71,64,66,66,56,58,38,62,1
1089,Chemistry,88,69,78,62,77,81,75,100,72,89,87,82,91,89,80,97,83,90,74,1
1089,Biology,56,38,71,52,54,80,70,64,68,89,71,77,64,49,74,68,74,76,64,1
1090,Math,100,76,94,84,55,68,89,80,75,100,82,89,94,80,92,75,72,95,97,1
1090,Physics,65,50,47,35,73,37,62,47,52,57,64,78,32,63,61,52,69,87,55,0
1090,Chemistry,84,42,70,71,76,49,61,53,55,49,66,62,42,58,54,46,49,57,48,1
1090,Biology,61,45,70,75,67,68,78,48,51,70,55,49,82,86,71,55,75,62,79,1
1091,Math,53,49,47,64,78,43,40,87,55,100,75,48,80,81,49,67,83,54,74,1
1091,Physics,59,56,55,66,52,58,41,81,49,42,49,70,45,86,51,51,46,57,80,1
1091,Chemistry,40,55,62,30,70,37,60,19,40,57,44,73,49,46,55,52,57,64,63,0
1091,Biology,32,57,40,54,28,25,35,17,22,56,27,53,42,24,30,49,27,23,40,0
1092,Math,18,53,63,49,57,43,73,62,34,45,72,53,26,49,48,27,59,68,49,0
1092,Physics,40,52,61,30,48,81,51,55,58,41,32,87,54,41,64,50,44,48,40,1
1092,Chemistry,40,34,57,49,32,16,30,57,24,70,35,18,33,55,31,43,46,33,49,0
1092,Biology,74,51,55,63,51,75,70,30,81,54,58,30,45,40,66,41,53,51,54,1
1093,Math,69,56,53,22,67,54,72,48,38,62,53,65,61,47,35,50,55,58,54,0
1093,Physics,68,55,70,58,41,49,46,31,67,57,70,57,39,49,38,63,64,64,49,1
1093,Chemistry,39,27,57,70,56,77,81,42,41,37,69,63,60,57,85,58,66,63,58,0
1093,Biology,58,58,100,63,68,74,53,75,82,53,66,65,67,74,62,67,68,68,94,1
1094,Math,41,54,41,58,37,58,50,68,52,63,49,51,46,39,56,54,70,59,73,0
1094,Physics,83,51,69,53,71,49,56,68,64,59,58,63,54,66,48,85,57,46,38,1
1094,Chemistry,56,75,62,87,64,54,65,61,66,52,67,41,71,68,68,61,69,71,52,1
1094,Biology,99,66,62,65,98,76,79,100,87,97,82,97,71,98,100,92,77,74,94,1
1095,Math,42,40,35,30,38,35,43,30,24,33,36,56,35,14,66,52,46,44,40,0
1095,Physics,96,78,47,93,72,51,69,89,86,57,42,69,66,84,85,91,80,80,82,1
1095,Chemistry,63,56,39,22,61,48,29,69,59,46,49,63,61,44,66,53,45,54,55,0
1095,Biology,73,37,67,59,41,47,79,19,74,71,46,51,59,56,60,67,48,55,59,1
1096,Math,79,85,100,54,89,77,68,82,91,97,74,95,100,87,94,90,92,75,97,1
1096,Physics,62,63,58,72,33,51,56,45,35,62,78,50,62,57,51,54,39,43,43,1
1096,Chemistry,34,43,36,33,42,30,23,44,44,23,34,64,27,58,40,53,56,36,46,0
1096,Biology,46,35,32,78,72,57,31,68,92,50,49,43,60,54,37,48,64,43,57,0
1097,Math,100,96,58,93,68,54,89,60,81,100,93,82,96,85,94,96,74,100,83,1
1097,Physics,40,49,47,50,28,32,30,42,42,33,39,29,38,41,38,43,37,34,37,0
1097,Chemistry,57,14,32,33,27,32,57,54,30,18,45,46,25,42,44,46,34,44,38,0
1097,Biology,97,85,85,100,85,95,87,76,49,59,100,82,62,84,81,78,84,82,80,1
1098,Math,79,88,24,78,70,64,75,68,77,97,74,51,86,83,87,73,78,89,69,1
1098,Physics,45,45,73,64,66,44,83,42,65,41,65,60,50,57,68,65,64,63,66,0
1098,Chemistry,55,84,74,81,51,90,88,74,53,52,55,71,74,70,74,94,87,66,84,1
1098,Biology,78,78,93,50,68,56,83,74,94,72,67,67,61,46,69,65,65,58,71,1
1099,Math,67,72,74,48,65,46,59,54,71,86,100,91,63,64,85,84,66,64,76,1
1099,Physics,42,56,69,56,46,54,18,69,63,72,51,84,69,34,34,57,41,53,53,1
1099,Chemistry,63,64,58,99,74,44,63,44,52,53,34,27,40,61,22,61,34,47,49,0
1099,Biology,66,46,58,71,59,53,51,78,42,48,60,74,34,66,68,57,36,47,53,0
1100,Math,51,65,46,50,47,33,49,51,66,43,35,47,44,61,48,39,60,54,56,0
1100,Physics,75,79,70,70,68,62,73,70,80,92,55,98,82,56,68,69,81,60,86,1
1100,Chemistry,48,46,33,36,44,27,83,51,90,44,69,61,46,47,47,55,50,59,47,1
1100,Biology,59,84,88,58,87,73,59,67,85,91,79,84,73,71,74,49,53,68,63,1
1101,Math,75,50,77,100,73,94,95,87,76,76,84,58,100,72,77,78,82,88,97,1
1101,Physics,58,66,65,56,55,79,67,70,28,75,38,61,37,60,55,37,53,63,56,1
1101,Chemistry,37,50,49,23,50,43,31,35,38,33,70,41,30,43,38,29,29,36,44,0
1101,Biology,57,61,80,60,65,73,78,60,98,73,70,81,62,73,40,53,66,65,66,1
1102,Math,62,51,77,88,63,84,83,64,35,76,96,63,58,76,59,68,68,79,59,1
1102,Physics,46,56,27,35,59,55,56,26,47,31,54,48,48,38,42,44,38,43,30,0
1102,Chemistry,39,37,52,36,11,32,27,41,44,57,49,40,52,30,57,55,28,42,38,0
1102,Biology,64,83,55,62,88,61,86,80,68,81,79,72,63,80,66,70,74,69,73,1
1103,Math,76,77,73,70,52,77,65,53,94,65,63,86,53,78,72,57,83,85,72,1
1103,Physics,87,90,69,90,69,87,95,89,75,81,97,78,69,82,79,83,85,81,81,1
1103,Chemistry,72,90,64,55,52,53,63,77,55,61,84,100,74,75,68,78,79,57,65,1
1103,Biology,62,60,76,60,89,60,74,40,75,60,73,86,67,40,45,70,60,58,79,1
1104,Math,47,35,16,24,38,41,4,47,41,45,33,43,23,20,28,52,35,38,37,0
1104,Physics,51,52,27,49,47,49,44,61,66,64,49,49,46,45,52,52,52,56,62,0
1104,Chemistry,46,41,27,21,48,23,45,24,64,23,65,50,55,53,45,36,63,35,41,0
1104,Biology,20,59,38,41,29,47,32,33,43,34,50,22,36,26,45,35,37,60,47,0
1105,Math,57,49,71,82,51,50,81,67,13,52,42,46,56,49,49,74,38,56,60,1
1105,Physics,18,23,23,52,23,46,22,21,46,51,19,24,42,28,25,29,42,13,56,0
1105,Chemistry,73,81,59,73,53,62,77,72,68,81,90,86,60,80,70,60,68,57,69,1
1105,Biology,48,57,52,46,30,32,46,33,29,59,40,42,32,42,48,42,24,34,44,0
1106,Math,56,98,84,78,81,93,100,94,97,73,95,96,94,99,77,83,78,92,93,1
1106,Physics,68,28,46,34,16,26,33,38,50,29,45,35,37,11,33,24,45,49,43,0
1106,Chemistry,38,70,40,58,50,53,65,52,54,54,46,57,43,39,40,72,42,49,43,1
1106,Biology,40,68,13,61,38,48,38,61,21,37,23,10,0,25,36,31,45,37,46,0
1107,Math,62,10,47,55,17,24,32,28,52,39,30,43,52,34,28,47,55,54,46,0
1107,Physics,65,61,92,80,89,72,46,69,69,61,59,64,65,74,54,77,59,55,67,1
1107,Chemistry,67,72,59,59,75,88,77,80,74,98,70,83,100,74,69,54,53,90,70,1
1107,Biology,26,32,37,64,38,53,75,7,41,26,30,21,32,45,50,35,39,62,38,0
1108,Math,26,55,43,39,27,64,36,48,30,57,46,55,49,38,29,40,33,36,57,0
1108,Physics,99,98,100,100,84,100,100,89,70,100,83,100,78,90,98,90,94,63,82,1
1108,Chemistry,45,66,46,57,70,66,62,73,57,72,59,79,69,57,70,65,64,60,45,1
1108,Biology,65,75,71,56,48,62,46,48,56,76,80,64,70,74,48,76,65,77,81,1
1109,Math,81,58,90,100,56,71,78,67,76,77,89,68,70,95,85,67,60,71,77,1
1109,Physics,54,69,44,59,66,36,60,46,33,45,50,40,49,66,53,56,71,22,49,1
1109,Chemistry,92,67,89,72,95,96,61,100,71,75,69,59,85,84,79,98,67,87,87,1
1109,Biology,68,64,85,63,72,78,77,65,90,80,84,73,72,60,47,58,54,69,55,1
1110,Math,73,42,32,43,29,33,40,49,46,61,32,8,35,63,33,45,37,44,40,0
1110,Physics,36,57,65,54,61,88,70,53,58,55,74,47,67,60,23,59,49,45,54,1
1110,Chemistry,56,42,53,62,41,51,30,36,48,66,41,42,53,42,48,45,72,50,68,1
1110,Biology,71,72,34,89,79,64,100,100,92,93,70,57,52,82,47,68,87,73,57,1
1111,Math,50,49,69,50,78,61,78,66,69,68,72,51,47,49,54,82,85,85,90,1
1111,Physics,61,70,82,83,83,54,70,76,74,54,66,55,65,72,77,76,80,71,57,1
1111,Chemistry,26,43,38,31,52,32,22,47,60,38,8,35,27,60,43,47,40,58,21,0
1111,Biology,46,62,50,77,32,79,62,48,62,36,34,73,31,55,71,56,68,52,48,1
1112,Math,69,91,53,85,64,73,72,73,78,91,91,71,71,58,90,79,64,72,85,1
1112,Physics,45,56,44,77,39,56,44,25,48,28,62,52,58,39,39,59,52,53,69,1
1112,Chemistry,34,39,63,58,43,63,52,41,53,48,65,22,46,65,39,40,67,47,45,1
1112,Biology,93,63,70,63,40,57,77,74,66,54,90,64,82,83,79,84,83,67,82,1
1113,Math,29,30,25,57,22,29,60,46,66,64,47,57,27,43,61,45,43,67,48,1
1113,Physics,49,88,33,78,76,64,59,64,100,54,59,68,66,91,75,69,78,74,69,1
1113,Chemistry,78,100,100,80,80,85,86,80,84,64,60,86,98,71,68,100,73,98,90,1
1113,Biology,57,44,15,65,34,51,47,50,42,46,42,36,54,42,45,35,34,42,26,0
1114,Math,66,70,60,52,35,67,53,75,23,49,69,66,42,40,46,51,52,50,72,1
1114,Physics,41,68,63,70,48,62,52,43,69,35,51,48,47,56,57,49,61,44,45,1
1114,Chemistry,72,87,100,66,72,100,100,100,95,100,96,90,90,68,77,85,86,51,96,1
1114,Biology,95,80,78,78,74,79,100,84,73,70,100,76,87,65,61,87,68,87,93,1
1115,Math,34,30,28,32,47,22,58,41,34,68,70,47,42,48,21,45,36,43,34,0
1115,Physics,57,62,30,50,58,52,50,44,51,76,46,36,43,50,63,52,62,68,46,0
1115,Chemistry,83,82,75,54,65,68,69,61,73,76,74,58,65,56,61,75,68,68,80,1
1115,Biology,31,50,40,38,30,43,45,3,29,46,18,58,31,51,56,27,44,60,35,0
1116,Math,63,72,66,63,50,39,68,42,79,63,65,55,35,45,66,43,43,69,35,1
1116,Physics,54,70,61,29,51,30,59,35,69,64,47,61,57,56,55,62,55,51,58,1
1116,Chemistry,67,25,51,53,54,62,74,76,27,68,28,70,60,45,49,50,67,49,51,1
1116,Biology,76,74,59,85,53,75,76,64,87,97,70,75,72,83,79,71,69,62,67,1
1117,Math,35,71,78,71,77,77,47,51,90,77,42,67,97,86,75,71,67,60,67,1
1117,Physics,56,20,31,73,28,27,40,44,46,43,15,33,14,48,44,48,25,20,40,0
1117,Chemistry,37,40,66,21,47,50,72,77,68,70,55,46,69,34,65,57,62,46,30,1
1117,Biology,65,61,45,32,27,34,32,43,45,73,70,45,56,66,56,60,50,69,49,1
1118,Math,100,98,97,100,79,74,81,84,100,71,87,100,95,80,95,74,94,87,79,1
1118,Physics,52,32,59,76,52,70,56,67,52,63,40,65,77,67,48,36,57,44,53,0
1118,Chemistry,51,52,66,61,80,61,65,25,55,50,54,70,40,24,76,53,51,69,63,1
1118,Biology,43,45,51,27,42,70,49,45,70,44,65,45,38,45,44,27,60,45,62,0
1119,Math,22,38,50,71,34,36,55,48,31,34,31,58,34,36,54,34,50,26,34,0
1119,Physics,61,26,54,17,28,38,51,40,45,73,65,45,22,41,38,34,30,20,37,0
1119,Chemistry,41,44,58,37,53,56,84,45,59,65,52,58,67,47,21,52,58,60,60,0
1119,Biology,73,38,36,69,46,43,77,35,68,40,47,47,59,50,66,49,73,51,37,0
1120,Math,59,34,72,41,47,71,23,86,41,26,77,51,33,62,74,71,61,45,49,0
1120,Physics,97,100,65,100,68,77,83,97,100,61,70,74,83,75,71,100,92,85,94,1
1120,Chemistry,75,17,30,35,44,18,61,35,8,53,46,62,35,66,45,42,24,52,33,0
1120,Biology,63,70,71,50,72,85,72,88,100,72,91,73,56,80,55,70,93,63,58,1
1121,Math,72,68,88,88,92,79,55,83,94,71,81,48,84,88,92,80,74,84,100,1
1121,Physics,71,37,82,59,47,42,77,53,58,24,57,39,27,52,53,42,84,43,46,1
1121,Chemistry,89,90,89,81,100,72,56,69,82,86,100,83,79,78,74,92,72,99,75,1
1121,Biology,44,9,85,56,81,31,43,69,41,56,49,72,22,55,53,60,55,57,49,0
1122,Math,94,63,60,79,55,51,87,68,52,59,74,97,91,67,82,69,71,67,42,1
1122,Physics,81,76,82,70,89,84,93,93,68,89,85,100,100,80,58,84,84,74,89,1
1122,Chemistry,89,83,88,68,80,80,77,71,90,89,80,83,90,100,76,69,100,78,75,1
1122,Biology,58,27,59,77,31,53,78,66,51,86,34,62,67,37,48,50,83,53,53,1
1123,Math,85,40,42,63,57,60,43,26,56,39,95,57,58,60,47,57,43,55,59,1
1123,Physics,55,42,69,56,54,62,45,55,49,63,69,42,49,45,77,47,54,52,45,0
1123,Chemistry,100,70,90,100,99,85,99,66,92,91,93,93,94,77,78,74,90,66,83,1
1123,Biology,42,55,53,75,55,35,33,64,58,43,38,60,50,57,52,51,53,53,45,1
1124,Math,34,57,52,63,73,45,34,57,72,47,56,46,51,45,64,49,42,69,55,1
1124,Physics,12,50,47,32,32,56,22,33,30,54,61,45,44,26,42,50,46,28,46,0
1124,Chemistry,36,32,27,51,56,20,37,35,50,56,46,57,51,48,46,50,34,29,48,0
1124,Biology,69,66,64,55,51,49,37,80,35,74,42,29,49,34,50,46,41,56,51,1
1125,Math,72,68,75,81,77,69,84,73,66,79,71,74,78,72,80,76,70,75,73,1
1125,Physics,61,58,64,69,55,62,57,60,53,66,59,63,65,56,61,58,62,60,57,1
1125,Chemistry,48,52,44,50,47,39,55,46,42,53,49,45,51,43,47,50,46,44,48,0
1125,Biology,80,74,69,85,78,82,76,88,71,79,84,77,81,73,75,80,82,79,83,1
1126,Math,39,45,41,52,48,36,44,50,38,46,42,40,43,39,45,47,41,44,42,0
1126,Physics,27,34,29,31,25,22,33,30,28,36,24,27,29,26,30,28,31,25,27,0
1126,Chemistry,66,70,61,73,68,65,72,69,64,71,67,62,70,66,68,72,69,67,70,1
1126,Biology,54,49,58,61,56,52,60,55,50,62,57,53,59,54,56,58,55,57,60,1
1127,Math,88,92,84,90,95,89,93,87,91,94,86,90,92,88,96,91,89,93,94,1
1127,Physics,44,40,47,51,46,42,39,45,48,50,41,43,46,44,40,47,49,42,45,0
1127,Chemistry,73,69,77,81,75,72,78,74,70,79,76,73,80,71,74,77,75,72,78,1
1127,Biology,62,58,55,67,64,60,69,63,57,66,61,59,65,60,62,68,64,61,66,1
1128,Math,25,31,28,35,30,27,33,29,24,36,32,30,31,28,29,34,30,27,33,0
1128,Physics,70,76,72,68,74,79,65,71,73,77,69,75,72,70,74,78,71,69,76,1
1128,Chemistry,58,62,55,49,60,57,53,64,56,61,59,54,57,55,58,60,56,53,59,1
1128,Biology,41,38,45,47,42,36,49,43,39,44,40,37,46,41,43,45,42,40,44,0
1129,Math,67,59,63,71,65,60,74,66,58,69,62,64,68,61,66,70,65,63,67,1
1129,Physics,52,48,55,57,50,46,53,49,47,58,51,50,54,49,52,56,50,48,53,0
1129,Chemistry,35,40,37,42,39,33,45,38,36,41,34,39,40,36,38,42,37,35,40,0
1129,Biology,76,81,73,79,84,77,82,75,78,83,74,80,79,76,81,85,78,77,82,1
1130,Math,95,100,92,98,96,94,100,97,93,99,95,96,98,94,100,97,95,99,100,1
1130,Physics,63,67,61,70,66,64,68,62,60,71,65,63,69,64,67,70,66,62,68,1
1130,Chemistry,47,53,50,56,51,45,58,49,46,54,48,50,52,47,49,55,51,48,53,0
1130,Biology,88,84,90,93,87,89,92,86,85,94,88,90,91,87,89,93,90,88,92,1
1131,Math,56,60,54,58,62,55,59,57,53,61,56,58,60,55,57,62,58,56,60,1
1131,Physics,34,29,36,40,33,31,38,35,30,42,34,32,37,33,35,39,36,31,34,0
1131,Chemistry,79,83,76,85,81,78,84,80,77,86,82,79,83,78,81,85,82,80,84,1
1131,Biology,45,50,42,48,46,41,52,44,40,49,45,43,47,42,44,50,47,45,48,0
1132,Math,64,71,69,73,67,62,75,68,65,74,66,70,72,64,69,73,68,66,71,1
1132,Physics,58,63,55,61,57,52,64,56,54,62,59,57,60,55,58,63,57,55,61,1
1132,Chemistry,29,35,31,38,33,27,40,32,30,36,28,31,34,29,32,37,33,30,35,0
1132,Biology,72,78,70,76,80,74,79,73,71,77,74,72,75,70,73,78,76,72,77,1
1133,Math,43,47,39,51,46,42,50,45,41,49,44,43,48,42,45,50,46,44,49,0
1133,Physics,82,88,84,90,86,83,89,85,81,92,87,84,88,83,86,90,87,85,89,1
1133,Chemistry,52,57,49,54,56,50,58,53,47,55,51,52,56,49,53,57,54,51,56,1
1133,Biology,31,36,34,39,35,29,42,33,32,38,30,34,36,31,33,39,35,32,37,0
1134,Math,74,79,71,77,82,75,80,73,70,81,76,74,78,72,75,80,77,73,79,1
1134,Physics,49,54,46,52,50,44,55,48,45,53,47,49,51,46,48,54,50,47,52,0
1134,Chemistry,85,90,83,88,92,86,91,84,82,93,87,85,89,83,86,91,88,84,90,1
1134,Biology,60,65,58,63,67,61,66,59,57,64,61,60,62,58,60,66,63,59,65,1
1135,Math,27,10,86,58,89,28,33,92,4,64,62,57,53,73,33,97,57,24,5,1
1135,Physics,20,77,37,66,36,18,53,31,94,54,77,27,54,76,64,20,56,95,2,1
1135,Chemistry,97,48,89,81,21,89,13,2,1,56,35,81,69,42,47,11,67,14,31,0
1135,Biology,13,32,2,25,70,65,32,99,48,64,26,81,94,42,74,69,78,99,52,1
1136,Math,39,15,24,69,73,82,93,40,31,92,52,98,21,12,2,42,84,25,49,0
1136,Physics,34,74,95,69,73,29,1,15,18,26,82,22,66,49,47,54,86,36,84,1
1136,Chemistry,80,88,43,60,23,52,34,2,89,2,51,82,22,8,83,11,57,88,62,0
1136,Biology,34,8,26,85,40,81,85,17,78,31,71,4,10,3,12,89,4,22,89,0
1137,Math,4,55,58,44,47,0,46,38,46,24,68,68,85,38,69,80,38,67,41,0
1137,Physics,81,24,90,52,80,35,57,33,60,4,68,26,1,75,51,95,67,76,4,1
1137,Chemistry,68,8,55,67,16,35,45,10,33,40,97,21,50,6,28,67,33,10,54,0
1137,Biology,55,93,10,46,26,43,67,69,64,73,7,100,89,84,14,22,89,68,56,1
1138,Math,2,66,96,85,87,66,20,42,87,98,81,26,70,50,63,58,3,39,47,1
1138,Physics,19,75,10,50,86,57,50,83,16,57,85,9,16,81,55,12,85,41,5,0
1138,Chemistry,41,63,77,99,81,97,60,8,60,3,89,0,48,2,55,30,67,45,10,0
1138,Biology,81,57,33,18,80,1,33,24,60,95,9,13,72,84,24,18,5,65,83,0
1139,Math,37,10,88,45,18,12,82,21,91,82,66,45,55,86,64,80,82,94,50,1
1139,Physics,98,26,68,65,77,10,7,40,35,6,88,67,96,47,16,12,26,37,29,0
1139,Chemistry,75,89,69,87,51,40,85,40,56,62,1,43,88,63,68,98,21,73,97,1
1139,Biology,85,1,86,49,48,56,83,5,54,83,72,60,67,2,21,93,100,79,35,1
1140,Math,48,50,89,29,75,92,27,62,43,78,47,23,87,66,28,9,64,51,1,1
1140,Physics,90,100,16,99,79,26,98,53,65,24,46,70,6,74,13,35,64,50,89,1
1140,Chemistry,18,70,79,26,63,79,81,87,32,60,32,80,22,85,85,56,93,72,72,1
1140,Biology,70,54,41,99,43,26,23,79,59,34,48,98,20,47,39,46,63,32,29,1
1141,Math,0,32,47,34,47,50,89,26,84,59,27,49,88,54,50,57,95,30,48,1
1141,Physics,94,48,99,0,74,33,57,15,58,38,73,45,47,81,5,23,55,38,21,0
1141,Chemistry,78,16,1,74,93,15,80,100,86,46,27,39,21,6,3,41,41,0,58,0
1141,Biology,50,81,73,28,11,62,91,23,65,48,77,67,24,56,23,63,17,6,82,0
1142,Math,93,59,21,1,54,55,81,7,78,70,66,48,24,47,31,78,9,12,91,0
1142,Physics,63,41,59,12,88,1,20,47,11,62,38,52,65,79,51,32,15,33,90,0
1142,Chemistry,67,48,24,62,82,85,5,100,36,20,69,61,5,65,85,61,11,24,25,0
1142,Biology,69,21,30,79,45,46,80,9,69,38,16,56,97,24,72,50,40,86,24,1
1143,Math,3,91,84,71,3,20,95,19,30,1,74,27,5,29,37,61,1,45,16,0
1143,Physics,13,36,86,33,74,0,46,37,33,53,9,39,23,62,12,4,26,69,37,0
1143,Chemistry,8,65,7,72,95,54,78,13,17,14,32,12,32,54,33,90,85,66,21,0
1143,Biology,10,51,54,36,34,2,84,18,2,2,83,24,33,89,81,29,89,81,89,0
1144,Math,10,32,15,100,56,14,79,23,92,53,62,82,18,50,35,72,46,67,85,1
1144,Physics,94,76,50,59,95,49,78,44,38,17,36,94,36,36,75,20,23,41,14,1
1144,Chemistry,29,92,88,58,32,47,19,76,14,25,34,86,38,10,40,80,26,0,34,0
1144,Biology,22,31,93,52,53,17,69,74,86,0,31,26,36,50,97,18,8,54,98,0
1145,Math,1,39,13,100,18,7,78,59,74,30,6,69,48,44,54,2,0,84,26,0
1145,Physics,71,63,37,69,87,27,16,62,76,33,38,86,84,13,43,79,39,77,10,1
1145,Chemistry,63,86,11,40,10,60,98,100,34,66,51,76,62,25,93,60,57,52,67,1
1145,Biology,77,41,15,20,11,10,48,55,29,28,37,55,59,48,87,65,6,79,32,0
1146,Math,64,98,62,95,64,23,15,82,93,85,26,37,14,62,23,55,76,6,53,1
1146,Physics,63,10,13,2,44,30,60,58,21,89,90,87,16,11,100,20,15,49,96,0
